Joint1 Current,Joint2 Current,Joint3 Current,Joint4 Current,Joint5 Current,Joint6 Current,Theory Torque Joint1,Theory Torque Joint2,Theory Torque Joint3,Theory Torque Joint4,Theory Torque Joint5,Theory Torque Joint6
0.015402284450829029,-4.490668296813965,-0.852790355682373,0.4016951620578766,-0.13292989134788513,0.00021243677474558353,3.783009680591802e-16,-37.337039424476686,-12.306205955546837,-1.1336480462963066,0.33982738653881045,0.0
0.006404478568583727,-4.145805358886719,-0.8290985822677612,0.4004260003566742,-0.175116628408432,0.0040991161949932575,4.084388812830422e-16,-36.84484995001196,-12.143983383257401,-1.1187067991479411,0.3353485317596329,0.0
0.042829565703868866,-4.293666362762451,-0.7406700849533081,0.3970603942871094,-0.17452344298362732,0.011608056724071503,4.388024022646125e-16,-36.34897602125617,-11.98054642274959,-1.1036536822519136,0.3308361424067356,0.0
0.05997784808278084,-4.176892280578613,-0.7970288991928101,0.02689705789089203,-0.16640731692314148,0.007110461592674255,-4.1878992502303066e-16,-35.849467225188974,-11.815911417583262,-1.0884902009073687,0.3262906697152934,0.0
-0.06457211077213287,-3.9608988761901855,-0.7335149049758911,0.06765187531709671,-0.18042466044425964,0.012953443452715874,5.001940999367369e-16,-35.3463735122737,-11.650094831121734,-1.0732178714498057,0.32171256822878774,0.0
0.026688776910305023,-4.083962440490723,-0.7352520227432251,0.05551924929022789,-0.18725790083408356,0.020637499168515205,-1.2451407018915668e-15,-34.83974519146242,-11.483113244885473,-1.0578382210994426,0.31710229575355203,0.0
-0.022076506167650223,-3.818406343460083,-0.6956698894500732,0.07801797240972519,-0.19728684425354004,-0.008069895207881927,5.624515052150297e-16,-34.329632925165015,-11.314983356893954,-1.0423527878084986,0.3124603133129921,0.0
-0.07126826047897339,-3.9574246406555176,-0.5913047194480896,0.08995756506919861,-0.1729479432106018,0.010557068511843681,5.938970795450337e-16,-33.81608772418302,-11.145721979995864,-1.0267631201073981,0.3077870851014835,0.0
0.08790406584739685,-3.7454757690429688,-0.5453890562057495,0.11418775469064713,-0.1629248410463333,0.0021295982878655195,6.255497159674666e-16,-33.2991609426086,-10.97534604018785,-1.01107077694992,0.30308307843795323,0.0
-0.09632202237844467,-3.7562355995178223,-0.5621512532234192,0.12487287819385529,-0.16950443387031555,0.016595972701907158,-2.307721704550611e-16,-32.77890427268912,-10.803872574921904,-0.9952773275573032,0.2983487637191475,0.0
-0.005514687858521938,-3.8834891319274902,-0.3667200803756714,0.12868905067443848,-0.16310197114944458,0.012793123722076416,6.894634937510456e-16,-32.25536973965803,-10.631318731401665,-0.9793843512613255,0.2935846143725929,0.0
-0.029283802956342697,-3.5108485221862793,-0.44608598947525024,0.14969605207443237,-0.17891526222229004,0.022479860112071037,-1.9428170153127013e-15,-31.72860969653236,-10.45770176486769,-0.9633934373463728,0.28879110680925424,0.0
-0.020488418638706207,-3.773606777191162,-0.2971738874912262,0.15744729340076447,-0.18521130084991455,-0.00929705984890461,2.530524113307075e-15,-31.198676818877473,-10.283039036871951,-0.9473061848905108,0.2839687203758931,0.0
-0.05321141332387924,-3.5576658248901367,-0.1913042962551117,0.17406664788722992,-0.16672831773757935,0.0003502822946757078,7.868073392325274e-16,-30.665624099539485,-10.10734801354169,-0.9311242026055784,0.279117937307134,0.0
0.03246999531984329,-3.466489315032959,-0.08374515175819397,0.1779712736606598,-0.19352298974990845,0.026581108570098877,8.196351757854484e-16,-30.129504843346155,-9.930646263832841,-0.9148491086763199,0.2742392426772418,0.0
-0.0846051275730133,-3.710667133331299,0.011496078222990036,0.16100183129310608,-0.2018691897392273,0.010073719546198845,-9.23709338590961e-16,-29.59037266177633,-9.752951457773118,-0.8984825305985654,0.2693331243516139,0.0
-0.03647967800498009,-3.314436197280884,-0.032442059367895126,0.18346410989761353,-0.18228138983249664,-0.005708939861506224,1.7740194327991835e-15,-29.048281467598883,-9.57428136469505,-0.8820261050164843,0.2644000729379943,0.0
0.019719449803233147,-3.310199499130249,0.16091574728488922,0.20393940806388855,-0.21735364198684692,0.001450320240110159,3.1033973631061575e-17,-28.503285469481497,-9.394653851459054,-0.8654814775589206,0.2594405817374135,0.0
-0.056425318121910095,-3.280402660369873,0.198158860206604,0.18975582718849182,-0.20363789796829224,0.011398008093237877,9.527583043954614e-16,-27.955439166569825,-9.214086880666766,-0.8488503026748332,0.25445514669485875,0.0
-0.06617827713489532,-3.1793997287750244,-1.588584065437317,0.19610360264778137,-0.22022593021392822,-0.0014517363160848618,9.829697202860531e-17,-27.404797343037615,-9.03259850886479,-0.8321342434678511,0.24944426634967976,0.0
-0.1038038432598114,-3.270641803741455,-1.4491040706634521,0.2088642716407776,-0.21858087182044983,0.006270210258662701,1.020360283650358e-15,-26.85141506260836,-8.85020688473907,-0.8153349715299654,0.2444084417857354,0.0
-0.07547195255756378,-2.950730800628662,-1.4078679084777832,0.21634787321090698,-0.22379864752292633,0.006122991908341646,-7.219472477008609e-16,-26.295347663048943,-8.66693024730002,-0.79845416677437,0.2393481765812854,0.0
-0.0828716903924942,-3.0780200958251953,-1.3876696825027466,0.2366809993982315,-0.2510167956352234,0.01924799010157585,1.088619910973394e-15,-25.736650750635945,-8.48278692405866,-0.7814935172674734,0.23426397675863342,0.0
-0.08567370474338531,-2.9716525077819824,-1.2860519886016846,0.25972437858581543,-0.2539554536342621,0.01766110584139824,1.1229878204689529e-15,-25.175380194595014,-8.297795329193859,-0.7644547190600925,0.229156350733525,0.0
-0.07010240852832794,-2.9074034690856934,-1.1783263683319092,0.23025013506412506,-0.24096429347991943,-0.0015993040287867188,-6.188469559764952e-16,-24.611592121514057,-8.11197396171095,-0.7473394760178494,0.22402580926430626,0.0
0.004369898699223995,-3.0512402057647705,-1.1247072219848633,0.26818034052848816,-0.23368799686431885,-0.0006007268093526363,3.040042279601509e-16,-24.045342909730525,-7.925341403591822,-0.7301494996507853,0.21887286540084858,0.0
-0.11888743937015533,-2.615461826324463,-1.0847253799438477,0.26300543546676636,-0.260374516248703,0.019227556884288788,3.3882422623085896e-16,-23.47668918369374,-7.737916317936764,-0.712886508942212,0.21369803443324423,0.0
-0.03322971984744072,-2.7508177757263184,-1.0167016983032227,0.25690746307373047,-0.25065848231315613,0.00395024660974741,3.737879765649443e-16,-22.905687808302428,-7.549717447098153,-0.6955522301768143,0.20850183384027762,0.0
-0.11571533977985382,-2.8477699756622314,-0.9493608474731445,0.2567562162876129,-0.23334632813930511,0.04611743986606598,1.2970704023166355e-15,-22.332395883218286,-7.3607636108062415,-0.6781483967680237,0.20328478323767793,0.0
-0.07264336943626404,-2.5674076080322266,-0.985576868057251,0.289196252822876,-0.25169533491134644,0.018532700836658478,4.441327340142038e-16,-21.7568707371561,-7.171073704287201,-0.6606767490846784,0.198047404326158,0.0
0.03153100237250328,-2.720355272293091,-0.9155462980270386,0.2843279242515564,-0.2444208860397339,0.011689918115735054,4.795067067122533e-16,-21.17916992215086,-6.980666696373605,-0.6431390342769866,0.1927902208392443,0.0
-0.12274304032325745,-2.532989025115967,-0.8584057092666626,0.30191439390182495,-0.23818551003932953,0.008329345844686031,5.150103633428659e-16,-20.59935120780266,-6.7895616276075765,-0.6255370061018146,0.1875137584909047,0.0
-0.10043168067932129,-2.4905989170074463,-0.7897650003433228,0.3194262683391571,-0.24149870872497559,-0.004468636587262154,-3.375382661301587e-16,-20.01747257549974,-6.5977776083367345,-0.6078724247473114,0.18221854492297693,0.0
-0.07996974885463715,-2.4016945362091064,-0.681925892829895,0.31951966881752014,-0.24805468320846558,0.011061661876738071,1.4745709341443475e-15,-19.43359221262045,-6.405333816803191,-0.5901470566568923,0.17690510965240516,0.0
